outer_lake,source_site,normalized_source_site,countries,water_body_type_codes,group_count,dataset_ids,organization_ids,tss_methods,raw_record_count,centroid_lat,centroid_lon,eligible_target_site,auxiliary_source_site,exact_name_collision_with_outer,normalized_name_collision_with_outer
Lake Kummerow,"West Lake, Hanoi",west hanoi,Viet Nam,1,19,NguyenTTH_VN_VNU-HUS,VNU-HUS,APHA 2540 D,19,21.046000,105.825000,False,True,False,False
Lake Kummerow,Western Treatment Plant,western treatment plant,Australia,5,16,AnsteeJ_AU_CSIRO,CSIRO,ISO 11923:1997,16,-37.995000,144.634000,False,True,False,False
Lake Kummerow,"Wicomico River, MD",wicomico river md,United States of America (the),4,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,38.256000,-75.834000,False,True,False,False
Lake Kummerow,Wijde Blik,wijde blik,Netherlands (the),1,2,DekkerAG_NL_VU,VU,VU TSS,2,52.228500,5.058500,False,True,False,False
Lake Kummerow,Wijde Gat,wijde gat,Netherlands (the),1,1,DekkerAG_NL_VU,VU,VU TSS,1,52.234000,5.080000,False,True,False,False
Lake Kummerow,Windermere,windermere,United Kingdom of Great Britain and Northern Ireland (the),1,3,SpyrakosE_GB_STIR,STIR,APHA 2540 D,3,54.399000,-2.954000,False,True,False,False
Lake Kummerow,"Winyah Bay, SC",winyah bay sc,United States of America (the),2,4,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,4,33.269500,-79.236000,False,True,False,False
Lake Kummerow,Yellow Sea,yellow sea,Korea (the Republic of),3,48,OndrusekM_US_NOAA-STAR_KR_CST,NOAA-STAR,NASA TM 2003-211621,53,34.877000,125.886500,False,True,False,False
Lake Obłęże,Akan,akan,Japan,1,2,MatsushitaB_JP_Tsukuba,Tsukuba,APHA 2540 D,2,43.455000,144.101500,False,True,False,False
Lake Obłęże,Albufera,albufera,Spain,1,6,Ruiz-VerduA_ES_UVEG-CEDEX,UVEG-CEDEX,APHA 2540 D,6,39.333500,-0.361000,False,True,False,False
Lake Obłęże,Alcántara,alcantara,Spain,1,4,Ruiz-VerduA_ES_UVEG-CEDEX,UVEG-CEDEX,APHA 2540 D,4,39.710500,-6.473500,False,True,False,False
Lake Obłęże,Almendra,almendra,Spain,1,6,Ruiz-VerduA_ES_UVEG-CEDEX,UVEG-CEDEX,APHA 2540 D,6,41.238000,-6.283500,False,True,False,False
Lake Obłęże,"Altamaha River, GA",altamaha river ga,United States of America (the),4,18,SchallesJ_US_Creighton,NOAA ECSC|NSF GCE LTER,Creighton TSS,18,31.317500,-81.412500,False,True,False,False
Lake Obłęże,"Altamaha Sound, GA",altamaha sound ga,United States of America (the),2,1,SchallesJ_US_Creighton,NSF GCE LTER,Creighton TSS,1,31.321000,-81.317000,False,True,False,False
Lake Obłęże,Amer,amer,Netherlands (the),4,1,WernandMR_NL_NIOZ_LK,NIOZ,NIOZ TSS,1,51.710000,4.815000,False,True,False,False
Lake Obłęże,Amsterdam-Rhine Canal,amsterdam rhine canal,Netherlands (the),4,1,DekkerAG_NL_VU,VU,VU TSS,1,52.175000,4.994000,False,True,False,False
Lake Obłęże,Amsterdam-Rijn kanaal Weesp,amsterdam rijn kanaal weesp,Netherlands (the),4,1,WernandMR_NL_NIOZ_LK,NIOZ,NIOZ TSS,1,52.306000,5.022000,False,True,False,False
Lake Obłęże,Ankeveensche Plassen,ankeveensche plassen,Netherlands (the),1,2,DekkerAG_NL_VU,VU,VU TSS,2,52.275000,5.075500,False,True,False,False
Lake Obłęże,"Apalachicola Bay, FL",apalachicola bay fl,United States of America (the),2,48,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,49,29.699500,-84.932000,False,True,False,False
Lake Obłęże,"Apalachicola River, FL",apalachicola river fl,United States of America (the),4,4,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,4,29.737500,-84.992000,False,True,False,False
Lake Obłęże,"Aransas Bay, TX",aransas bay tx,United States of America (the),2,13,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,13,28.007000,-97.029000,False,True,False,False
Lake Obłęże,"Aransas Channel, TX",aransas channel tx,United States of America (the),2,5,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,5,27.862000,-97.143000,False,True,False,False
Lake Obłęże,"Aransas Pass, TX",aransas pass tx,United States of America (the),2|3,2,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,2,27.837500,-97.043500,False,True,False,False
Lake Obłęże,Arcachon Bay,arcachon bay,France,3,19,JametC_FR_ULCO-LOG,<missing>,APHA 2540 D,25,44.668000,-1.145000,False,True,False,False
Lake Obłęże,"Ashepoo River, SC",ashepoo river sc,United States of America (the),4,8,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,8,32.582500,-80.483000,False,True,False,False
Lake Obłęże,Atlantic Ocean,atlantic ocean,France|Spain,3,13,JametC_FR_ULCO-LOG,<missing>,APHA 2540 D,13,43.956000,-8.743000,False,True,False,False
Lake Obłęże,"Atlantic Ocean, GA",atlantic ocean ga,United States of America (the),3,137,SchallesJ_US_Creighton,NOAA ECSC|NSF GCE LTER,Creighton TSS,137,31.363000,-80.896000,False,True,False,False
Lake Obłęże,Ba Be Lake,ba be,Viet Nam,1,29,NguyenTTH_VN_VNU-HUS,VNU-HUS,APHA 2540 D,30,22.407000,105.621000,False,True,False,False
Lake Obłęże,"Bahia Grande, TX",bahia grande tx,United States of America (the),2,8,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,8,26.033000,-97.288000,False,True,False,False
Lake Obłęże,Baltic Sea,baltic sea,Sweden,3,2,AlikasK_EE_UT-TO,UT-TO,ESS Method 340.2,3,58.716000,17.629500,False,True,False,False
Lake Obłęże,"Baltimore Harbor, MD",baltimore harbor md,United States of America (the),2,2,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,2,39.222500,-76.546000,False,True,False,False
Lake Obłęże,"Bangs Lake, MS",bangs ms,United States of America (the),2,4,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,4,30.358500,-88.468000,False,True,False,False
Lake Obłęże,Bassenthwaite Lake,bassenthwaite,United Kingdom of Great Britain and Northern Ireland (the),1,4,SpyrakosE_GB_STIR,STIR,APHA 2540 D,4,54.658000,-3.222000,False,True,False,False
Lake Obłęże,"Bayou Cassotte, MS",bayou cassotte ms,United States of America (the),2,3,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,3,30.344000,-88.509000,False,True,False,False
Lake Obłęże,"Bayou Cumbest, MS",bayou cumbest ms,United States of America (the),2,8,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,8,30.383000,-88.441000,False,True,False,False
Lake Obłęże,"Bayou Heron, MS",bayou heron ms,United States of America (the),2,7,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,7,30.397000,-88.401000,False,True,False,False
Lake Obłęże,Beaver Dam Lake,beaver dam,United States of America (the),1,3,GrebSR_US_WDNR,WDNR,APHA 2540 D,3,43.470000,-88.861000,False,True,False,False
Lake Obłęże,Big Saint Germain Lake,big saint germain,United States of America (the),1,6,GrebSR_US_WDNR,WDNR,APHA 2540 D,6,45.933000,-89.520000,False,True,False,False
Lake Obłęże,Big Sand Lake,big sand,United States of America (the),1,3,GrebSR_US_WDNR,WDNR,APHA 2540 D,3,46.065000,-88.973000,False,True,False,False
Lake Obłęże,Biwa,biwa,Japan,1,9,MatsushitaB_JP_Tsukuba,Tsukuba,APHA 2540 D,9,35.245000,136.055000,False,True,False,False
Lake Obłęże,"Black River, SC",black river sc,United States of America (the),4,2,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,2,33.442500,-79.261000,False,True,False,False
Lake Obłęże,"Blackbird Creek, DE",blackbird creek de,United States of America (the),1|2,4,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,4,39.399000,-75.610000,False,True,False,False
Lake Obłęże,"Blackburn Bay, FL",blackburn bay fl,United States of America (the),2,2,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,2,27.145000,-82.476500,False,True,False,False
Lake Obłęże,Blowering Reservoir,blowering,Australia,1,9,AnsteeJ_AU_CSIRO,CSIRO,ISO 11923:1997,9,-35.481000,148.263000,False,True,False,False
Lake Obłęże,BovenMerwede,bovenmerwede,Netherlands (the),4,1,WernandMR_NL_NIOZ_LK,NIOZ,NIOZ TSS,1,51.829000,4.963000,False,True,False,False
Lake Obłęże,Branched Oak Lake,branched oak,United States of America (the),1,40,GitelsonAA_US_UNL,UNL,APHA 2540 D,40,40.970000,-96.866000,True,False,False,False
Lake Obłęże,Breukeleveensche- of Stille Plas,breukeleveensche of stille plas,Netherlands (the),1,1,DekkerAG_NL_VU,VU,VU TSS,1,52.184000,5.083000,False,True,False,False
Lake Obłęże,Bronkhorstspruit,bronkhorstspruit,South Africa,1,4,KravitzJ_ZA_UCT,UCT,APHA 2540 D,4,-25.902000,28.693000,False,True,False,False
Lake Obłęże,Burrinjuck Dam,burrinjuck dam,Australia,1,11,AnsteeJ_AU_CSIRO,CSIRO,ISO 11923:1997,11,-34.965000,148.693000,False,True,False,False
Lake Obłęże,"Bush River, MD",bush river md,United States of America (the),4,5,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,5,39.421000,-76.261000,False,True,False,False
Lake Obłęże,Butternut Lake,butternut,United States of America (the),1,3,GrebSR_US_WDNR,WDNR,APHA 2540 D,3,45.915000,-88.995000,False,True,False,False
Lake Obłęże,Cannon,cannon,United States of America (the),1,1,OlmansonLG_US_UMN,UMN,UMN TSS,1,44.276000,-93.349000,False,True,False,False
Lake Obłęże,"Canoochee River, GA",canoochee river ga,United States of America (the),4,1,SchallesJ_US_Creighton,NSF GCE LTER,Creighton TSS,1,31.984000,-81.327000,False,True,False,False
Lake Obłęże,"Carl Blackwell Lake, OK",carl blackwell ok,United States of America (the),1,3,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,3,36.140000,-97.254000,False,True,False,False
Lake Obłęże,"Carter Lake, NE",carter ne,United States of America (the),1,17,SchallesJ_US_Creighton,Creighton,Creighton TSS,17,41.294000,-95.916000,False,True,False,False
Lake Obłęże,Chaohu,chaohu,China,1,21,MaR_CN_NIGLAS,NIGLAS,APHA 2540 D,29,31.573000,117.453000,True,False,False,False
Lake Obłęże,"Charlotte Harbor, FL",charlotte harbor fl,United States of America (the),2,5,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,5,26.952000,-82.122000,False,True,False,False
Lake Obłęże,"Chesapeake Bay, MD",chesapeake bay md,United States of America (the),2,10,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,10,38.710000,-76.482500,False,True,False,False
Lake Obłęże,"Combahee River, SC",combahee river sc,United States of America (the),4,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,32.506000,-80.531000,False,True,False,False
Lake Obłęże,Como,como,Italy,1,3,GiardinoC_IT_CNR-IREA,CNR-IREA,ISO 11923:1997,3,45.984000,9.281000,False,True,False,False
Lake Obłęże,Coniston Water,coniston water,United Kingdom of Great Britain and Northern Ireland (the),1,1,SpyrakosE_GB_STIR,STIR,APHA 2540 D,1,54.362000,-3.062000,False,True,False,False
Lake Obłęże,"Corpus Christi Bay, TX",corpus christi bay tx,United States of America (the),2,4,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,4,27.783000,-97.385500,False,True,False,False
Lake Obłęże,"Corpus Christi Ship Channel, TX",corpus christi ship channel tx,United States of America (the),2,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,27.820000,-97.188000,False,True,False,False
Lake Obłęże,"Crooked Bayou, MS",crooked bayou ms,United States of America (the),2,2,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,2,30.354000,-88.419000,False,True,False,False
Lake Obłęże,Cuerda del Pozo,cuerda del pozo,Spain,1,6,Ruiz-VerduA_ES_UVEG-CEDEX,UVEG-CEDEX,APHA 2540 D,6,41.856000,-2.737000,False,True,False,False
Lake Obłęże,"Cumberland Sound, GA",cumberland sound ga,United States of America (the),3,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,30.716000,-81.473000,False,True,False,False
Lake Obłęże,"Cunningham Lake, NE",cunningham ne,United States of America (the),1,9,SchallesJ_US_Creighton,Creighton,Creighton TSS,9,41.350000,-96.055000,False,True,False,False
Lake Obłęże,Curuai Lake,curuai,Brazil,1,14,BarbosaCCF_BR_LabISA-INPE,LabISA-INPE,LabISA-INPE TSS,14,-2.156500,-55.427000,False,True,False,False
Lake Obłęże,"Delaware Bay, DE",delaware bay de,United States of America (the),2,4,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,4,39.065000,-75.387000,False,True,False,False
Lake Obłęże,"Derby Pond, DE",derby pond de,United States of America (the),1,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,39.086000,-75.560000,False,True,False,False
Lake Obłęże,Dianchi,dianchi,China,1,64,MaR_CN_NIGLAS|MatsushitaB_JP_Tsukuba,NIGLAS|Tsukuba,APHA 2540 D,64,24.836500,102.685000,True,False,False,False
Lake Obłęże,"Doboy Sound, GA",doboy sound ga,United States of America (the),2,5,SchallesJ_US_Creighton,NSF GCE LTER,Creighton TSS,5,31.432000,-81.320000,False,True,False,False
Lake Obłęże,"Doctor's Lake, FL",doctor s fl,United States of America (the),2,3,SchallesJ_US_Creighton,NSF GCE LTER,Creighton TSS,3,30.114000,-81.748000,False,True,False,False
Lake Obłęże,"Dona Bay, FL",dona bay fl,United States of America (the),2,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,27.116000,-82.454000,False,True,False,False
Lake Obłęże,"Duplin River, GA",duplin river ga,United States of America (the),4,17,SchallesJ_US_Creighton,NOAA ECSC|NSF GCE LTER,Creighton TSS,17,31.441000,-81.280000,False,True,False,False
Lake Obłęże,Eagle Creek Reservoir,eagle creek,United States of America (the),1,78,LiL_US_IUPUI,IUPUI,IUPUI TSS,79,39.846000,-86.306500,True,False,False,False
Lake Obłęże,"East Bay, FL",east bay fl,United States of America (the),1|2,7,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,7,29.770000,-84.909000,False,True,False,False
Lake Obłęże,"Edisto River, SC",edisto river sc,United States of America (the),4,11,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,12,32.592000,-80.396000,False,True,False,False
Lake Obłęże,"Elizabeth River, VA",elizabeth river va,United States of America (the),4,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,36.883000,-76.333000,False,True,False,False
Lake Obłęże,Elysian,elysian,United States of America (the),1,1,OlmansonLG_US_UMN,UMN,UMN TSS,1,44.196000,-93.659000,False,True,False,False
Lake Obłęże,English Channel,english channel,Belgium|France|Netherlands (the)|United Kingdom of Great Britain and Northern Ireland (the),3,107,JametC_FR_ULCO-LOG,<missing>,APHA 2540 D,112,51.068000,1.520000,False,True,False,False
Lake Obłęże,Erhai,erhai,China,1,37,MatsushitaB_JP_Tsukuba,Tsukuba,APHA 2540 D,37,25.846000,100.180000,True,False,False,False
Lake Obłęże,Fence Lake,fence,United States of America (the),1,3,GrebSR_US_WDNR,WDNR,APHA 2540 D,3,45.952000,-89.835000,False,True,False,False
Lake Obłęże,"Fork Branch, DE",fork branch de,United States of America (the),1,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,39.183000,-75.548000,False,True,False,False
Lake Obłęże,Fox Lake,fox,United States of America (the),1,3,GrebSR_US_WDNR,WDNR,APHA 2540 D,3,43.589000,-88.920000,False,True,False,False
Lake Obłęże,Fox River,fox river,United States of America (the),4,1,GrebSR_US_WDNR,WDNR,APHA 2540 D,1,44.537000,-88.006000,False,True,False,False
Lake Obłęże,Francis,francis,United States of America (the),1,1,OlmansonLG_US_UMN,UMN,UMN TSS,1,44.211000,-93.694000,False,True,False,False
Lake Obłęże,Fremont Lake #01,fremont 01,United States of America (the),1,17,GitelsonAA_US_UNL,UNL,APHA 2540 D,17,41.450000,-96.561000,False,True,False,False
Lake Obłęże,Fremont Lake #02,fremont 02,United States of America (the),1,17,GitelsonAA_US_UNL,UNL,APHA 2540 D,17,41.450000,-96.564000,False,True,False,False
Lake Obłęże,Fremont Lake #03,fremont 03,United States of America (the),1,17,GitelsonAA_US_UNL,UNL,APHA 2540 D,17,41.451000,-96.570000,False,True,False,False
Lake Obłęże,Fremont Lake #04,fremont 04,United States of America (the),1,14,GitelsonAA_US_UNL,UNL,APHA 2540 D,14,41.451000,-96.577000,False,True,False,False
Lake Obłęże,Fremont Lake #05,fremont 05,United States of America (the),1,17,GitelsonAA_US_UNL,UNL,APHA 2540 D,17,41.449000,-96.571000,False,True,False,False
Lake Obłęże,Fremont Lake #07,fremont 07,United States of America (the),1,16,GitelsonAA_US_UNL,UNL,APHA 2540 D,16,41.450000,-96.580000,False,True,False,False
Lake Obłęże,Fremont Lake #16,fremont 16,United States of America (the),1,17,GitelsonAA_US_UNL,UNL,APHA 2540 D,17,41.442000,-96.558000,False,True,False,False
Lake Obłęże,Fremont Lake #17,fremont 17,United States of America (the),1,17,GitelsonAA_US_UNL,UNL,APHA 2540 D,17,41.439000,-96.546000,False,True,False,False
Lake Obłęże,Fremont Lake #18,fremont 18,United States of America (the),1,4,GitelsonAA_US_UNL,UNL,APHA 2540 D,4,41.438000,-96.541000,False,True,False,False
Lake Obłęże,Fremont Lake #20,fremont 20,United States of America (the),1,13,GitelsonAA_US_UNL,UNL,APHA 2540 D,13,41.437000,-96.549000,False,True,False,False
Lake Obłęże,Garda,garda,Italy,1,37,GiardinoC_IT_CNR-IREA,CNR-IREA,ISO 11923:1997,45,45.501000,10.602000,True,False,False,False
Lake Obłęże,Geist Reservoir,geist,United States of America (the),1,56,LiL_US_IUPUI,IUPUI,IUPUI TSS,56,39.927000,-85.955500,True,False,False,False
Lake Obłęże,Geneva Lake,geneva,United States of America (the),1,12,GrebSR_US_WDNR,WDNR,APHA 2540 D,12,42.567000,-88.503500,False,True,False,False
Lake Obłęże,Gironde River,gironde river,France,2,8,JametC_FR_ULCO-LOG,<missing>,APHA 2540 D,32,45.200500,-0.765000,False,True,False,False
Lake Obłęże,"Grand Bay, MS",grand bay ms,United States of America (the),2,2,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,2,30.365000,-88.352500,False,True,False,False
Lake Obłęże,"Great Pee Dee River, SC",great pee dee river sc,United States of America (the),4,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,33.353000,-79.272000,False,True,False,False
Lake Obłęże,Green Lake,green,United States of America (the),1,6,GrebSR_US_WDNR,WDNR,APHA 2540 D,6,43.810000,-89.000500,False,True,False,False
Lake Obłęże,Grevelingen,grevelingen,Netherlands (the),1,1,WernandMR_NL_NIOZ_LK,NIOZ,NIOZ TSS,1,51.777000,3.867000,False,True,False,False
Lake Obłęże,Guiana,guiana,France,3,200,JametC_FR_ULCO-LOG,<missing>,APHA 2540 D,228,4.943000,-52.191000,False,True,False,False
Lake Obłęże,"Gulf of Mexcio, FL",gulf of mexcio fl,United States of America (the),3,3,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,3,26.736000,-82.193000,False,True,False,False
Lake Obłęże,"Gulf of Mexico, TX",gulf of mexico tx,United States of America (the),3,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,27.844000,-97.038000,False,True,False,False
Lake Obłęże,Gulf of Tonkin,gulf of tonkin,Viet Nam,3,96,JametC_FR_ULCO-LOG,<missing>,APHA 2540 D,102,20.828500,106.957000,False,True,False,False
Lake Obłęże,"Ha Long Bay, Quang Ninh Province",ha long bay quang ninh province,Viet Nam,3,19,NguyenTTH_VN_VNU-HUS,VNU-HUS,APHA 2540 D,20,20.914000,107.088000,False,True,False,False
Lake Obłęże,Haringvliet,haringvliet,Netherlands (the),2,1,WernandMR_NL_NIOZ_LK,NIOZ,NIOZ TSS,1,51.822000,4.040000,False,True,False,False
Lake Obłęże,Hartbeespoort,hartbeespoort,South Africa,1,16,KravitzJ_ZA_UCT|MatthewsM_ZA_UCT,UCT,APHA 2540 D,16,-25.751500,27.850000,False,True,False,False
Lake Obłęże,Hauroko,hauroko,New Zealand,1,1,LehmannMK_NZ_UOW_NZ_LK,UOW,APHA 2540 D,1,-45.997000,167.330000,False,True,False,False
Lake Obłęże,Hawke Bay,hawke bay,New Zealand,3,65,LehmannMK_NZ_UOW_NZ_CST,UOW,APHA 2540 D,65,-39.144000,177.195000,False,True,False,False
Lake Obłęże,Hibara,hibara,Japan,1,4,MatsushitaB_JP_Tsukuba,Tsukuba,APHA 2540 D,4,37.692500,140.055500,False,True,False,False
Lake Obłęże,High Rock Lake,high rock,United States of America (the),1,86,DiVittorioC_US_WFU,WFU,APHA 2540 D,86,35.654000,-80.307500,True,False,False,False
Lake Obłęże,Hilversums Kanaal,hilversums kanaal,Netherlands (the),4,1,DekkerAG_NL_VU,VU,VU TSS,1,52.233000,5.067000,False,True,False,False
Lake Obłęże,Ibitinga Reservoir,ibitinga,Brazil,1,28,BarbosaCCF_BR_LabISA-INPE,LabISA-INPE,LabISA-INPE TSS,28,-21.848000,-48.952000,True,False,False,False
Lake Obłęże,Ijmeer Durgerdam,ijmeer durgerdam,Netherlands (the),1,1,WernandMR_NL_NIOZ_LK,NIOZ,NIOZ TSS,1,52.377000,4.991000,False,True,False,False
Lake Obłęże,Ijsselmeer De Oude Zeug,ijsselmeer de oude zeug,Netherlands (the),1,1,WernandMR_NL_NIOZ_LK,NIOZ,NIOZ TSS,1,52.859000,5.103000,False,True,False,False
Lake Obłęże,"Intracoastal Waterway, FL",intracoastal waterway fl,United States of America (the),2,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,27.102000,-82.443000,False,True,False,False
Lake Obłęże,"Intracoastal Waterway, GA",intracoastal waterway ga,United States of America (the),2,6,SchallesJ_US_Creighton,NOAA ECSC|NSF GCE LTER,Creighton TSS,6,31.508000,-81.311500,False,True,False,False
Lake Obłęże,"Intracoastal Waterway, TX",intracoastal waterway tx,United States of America (the),2,2,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,2,28.149500,-96.895500,False,True,False,False
Lake Obłęże,Iseo,iseo,Italy,1,17,GiardinoC_IT_CNR-IREA,CNR-IREA,ISO 11923:1997,17,45.679000,10.053000,False,True,False,False
Lake Obłęże,Iznájar,iznajar,Spain,1,6,Ruiz-VerduA_ES_UVEG-CEDEX,UVEG-CEDEX,APHA 2540 D,6,37.280500,-4.353500,False,True,False,False
Lake Obłęże,"James River, VA",james river va,United States of America (the),4,8,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,8,36.994500,-76.470500,False,True,False,False
Lake Obłęże,"Knitting Mill Creek, VA",knitting mill creek va,United States of America (the),2,1,SchallesJ_US_Creighton,NOAA ECSC,Creighton TSS,1,36.886000,-76.294000,False,True,False,False
Lake Obłęże,Lac Courte Oreilles,lac courte oreilles,United States of America (the),1,3,GrebSR_US_WDNR,WDNR,APHA 2540 D,3,45.891000,-91.441000,False,True,False,False
Lake Obłęże,Lac Vieux Desert,lac vieux desert,United States of America (the),1,6,GrebSR_US_WDNR,WDNR,APHA 2540 D,6,46.129500,-89.120500,False,True,False,False
