group_id,raw_gloria_ids,Dataset_ID_distinct_count,Organization_ID_distinct_count,TSS_method_distinct_count,Water_body_type_distinct_count,Country_distinct_count,Site_name_distinct_count,TSS_unit_distinct_count,metadata_conflict_count,metadata_conflict_status
Fremont Lake #04||United States of America (the)||2009-05-21||41.451||-96.577,GID_1281,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #04||United States of America (the)||2009-06-01||41.451||-96.577,GID_1290,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-07-02||41.449||-96.571,GID_1160,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-07-14||41.449||-96.571,GID_1169,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-07-30||41.449||-96.571,GID_1183,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-08-13||41.449||-96.571,GID_1198,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-08-27||41.449||-96.571,GID_1207,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-09-19||41.449||-96.571,GID_1216,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-09-26||41.449||-96.571,GID_1225,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-10-09||41.449||-96.571,GID_1234,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-10-24||41.449||-96.571,GID_1243,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2008-11-19||41.449||-96.571,GID_1252,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2009-04-20||41.449||-96.571,GID_1264,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2009-05-04||41.449||-96.571,GID_1273,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2009-05-21||41.449||-96.571,GID_1282,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2009-06-01||41.449||-96.571,GID_1291,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2009-06-15||41.449||-96.571,GID_1300,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2009-07-06||41.449||-96.571,GID_1309,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #05||United States of America (the)||2009-07-20||41.449||-96.571,GID_1318,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-07-02||41.45||-96.58,GID_1164,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-07-14||41.45||-96.58,GID_1173,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-07-30||41.45||-96.58,GID_1187,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-08-27||41.45||-96.58,GID_1211,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-09-19||41.45||-96.58,GID_1220,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-09-26||41.45||-96.58,GID_1229,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-10-09||41.45||-96.58,GID_1238,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-10-24||41.45||-96.58,GID_1244,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2008-11-19||41.45||-96.58,GID_1253,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2009-04-20||41.45||-96.58,GID_1265,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2009-05-04||41.45||-96.58,GID_1274,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2009-05-21||41.45||-96.58,GID_1283,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2009-06-01||41.45||-96.58,GID_1292,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2009-06-15||41.45||-96.58,GID_1301,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2009-07-06||41.45||-96.58,GID_1310,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #07||United States of America (the)||2009-07-20||41.45||-96.58,GID_1319,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-07-02||41.442||-96.558,GID_1163,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-07-14||41.442||-96.558,GID_1170,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-07-30||41.442||-96.558,GID_1184,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-08-13||41.442||-96.558,GID_1200,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-08-27||41.442||-96.558,GID_1208,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-09-19||41.442||-96.558,GID_1217,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-09-26||41.442||-96.558,GID_1226,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-10-09||41.442||-96.558,GID_1235,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-10-24||41.442||-96.558,GID_1245,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2008-11-19||41.442||-96.558,GID_1254,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2009-04-20||41.442||-96.558,GID_1259,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2009-05-04||41.442||-96.558,GID_1268,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2009-05-21||41.442||-96.558,GID_1277,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2009-06-01||41.442||-96.558,GID_1286,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2009-06-15||41.442||-96.558,GID_1296,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2009-07-06||41.442||-96.558,GID_1305,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #16||United States of America (the)||2009-07-20||41.442||-96.558,GID_1314,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-07-02||41.439||-96.546,GID_1162,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-07-14||41.439||-96.546,GID_1171,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-07-30||41.439||-96.546,GID_1185,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-08-13||41.439||-96.546,GID_1201,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-08-27||41.439||-96.546,GID_1209,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-09-19||41.439||-96.546,GID_1218,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-09-26||41.439||-96.546,GID_1227,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-10-09||41.439||-96.546,GID_1236,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-10-24||41.439||-96.546,GID_1246,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2008-11-19||41.439||-96.546,GID_1255,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2009-04-20||41.439||-96.546,GID_1258,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2009-05-04||41.439||-96.546,GID_1267,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2009-05-21||41.439||-96.546,GID_1276,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2009-06-01||41.439||-96.546,GID_1285,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2009-06-15||41.439||-96.546,GID_1295,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2009-07-06||41.439||-96.546,GID_1304,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #17||United States of America (the)||2009-07-20||41.439||-96.546,GID_1313,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #18||United States of America (the)||2008-07-02||41.438||-96.541,GID_1161,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #18||United States of America (the)||2008-07-14||41.438||-96.541,GID_1172,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #18||United States of America (the)||2008-07-30||41.438||-96.541,GID_1186,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #18||United States of America (the)||2008-08-13||41.438||-96.541,GID_1202,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2008-08-27||41.437||-96.549,GID_1210,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2008-09-19||41.437||-96.549,GID_1219,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2008-09-26||41.437||-96.549,GID_1228,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2008-10-09||41.437||-96.549,GID_1237,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2008-10-24||41.437||-96.549,GID_1247,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2008-11-19||41.437||-96.549,GID_1256,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2009-04-20||41.437||-96.549,GID_1257,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2009-05-04||41.437||-96.549,GID_1266,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2009-05-21||41.437||-96.549,GID_1275,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2009-06-01||41.437||-96.549,GID_1284,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2009-06-15||41.437||-96.549,GID_1293,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2009-07-06||41.437||-96.549,GID_1302,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Fremont Lake #20||United States of America (the)||2009-07-20||41.437||-96.549,GID_1311,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2015-07-17||45.495||10.601,GID_878,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2015-07-27||45.5||10.528,GID_883,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-06-08||45.496||10.589,GID_847,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-06-08||45.499||10.59,GID_848,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-06-21||45.493||10.533,GID_964,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-06-21||45.505||10.546,GID_962,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-06-28||45.497||10.562,GID_957,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-06-28||45.504||10.537,GID_959,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-07-01||45.488||10.641,GID_850,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-07-01||45.501||10.647,GID_849,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-07-01||45.503||10.616,GID_851,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2016-07-01||45.53||10.61,GID_954;GID_955,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-03-08||45.831||10.841,GID_853,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-03-08||45.846||10.846,GID_852,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-03-08||45.866||10.848,GID_854,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-06-07||45.09||10.46,GID_944;GID_945;GID_946,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-06-08||45.527||10.728,GID_941,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-06-08||45.536||10.614,GID_938,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-06-08||45.549||10.666,GID_939,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-06-08||45.55||10.666,GID_940,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-08-02||45.496||10.542,GID_930,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-08-07||45.494||10.53,GID_929,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-08-07||45.501||10.531,GID_855,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-08-07||45.504||10.54,GID_927,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-09-21||45.478||10.604,GID_861;GID_926,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-09-21||45.482||10.598,GID_862;GID_924;GID_925,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-09-21||45.487||10.62,GID_864;GID_922,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-09-21||45.498||10.613,GID_863;GID_923,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2017-09-21||45.551||10.666,GID_921,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2019-07-23||45.492||10.576,GID_1095,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2019-07-23||45.508||10.655,GID_1097,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2019-07-23||45.52||10.602,GID_1096,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2019-10-04||45.47||10.639,GID_1128,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2019-10-04||45.505||10.626,GID_1127,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2019-10-04||45.526||10.599,GID_1126,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2020-09-10||45.492||10.534,GID_1132,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Garda||Italy||2020-09-10||45.501||10.539,GID_1133,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.908||-85.982,GID_2652,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.909||-85.985,GID_2654,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.916||-85.975,GID_2651,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.917||-85.978,GID_2650,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.91||-85.978,GID_2653,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.923||-85.978,GID_2648,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.924||-85.96,GID_2646,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.926||-85.942,GID_2643,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.926||-85.968,GID_2647,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.927||-85.949,GID_2644,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.928||-85.961,GID_2645,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.92||-85.972,GID_2649,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.933||-85.939,GID_2641,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.937||-85.939,GID_2640,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.93||-85.939,GID_2642,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.944||-85.934,GID_2638,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.947||-85.931,GID_2637,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.951||-85.919,GID_2635,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-04-12||39.95||-85.925,GID_2636,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.912||-85.969,GID_2671,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.913||-85.98,GID_2672,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.916||-85.978,GID_2670,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.91||-85.98,GID_2673,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.91||-85.984,GID_2674,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.924||-85.942,GID_2663,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.924||-85.949,GID_2664,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.924||-85.959,GID_2666,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.928||-85.939,GID_2662,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.928||-85.965,GID_2667,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.92||-85.974,GID_2669,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.934||-85.937,GID_2661,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.938||-85.941,GID_2660,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.93||-85.958,GID_2665,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.942||-85.937,GID_2659,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.945||-85.934,GID_2658,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.951||-85.919,GID_2655,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||39.95||-85.924,GID_2656,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-07-14||40.015||-85.97,GID_2668,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.913||-85.97,GID_2691,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.917||-85.977,GID_2690,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.91||-85.983,GID_2692,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.923||-85.947,GID_2684,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.923||-85.96,GID_2686,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.925||-85.971,GID_2688,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.926||-85.94,GID_2683,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.927||-85.966,GID_2687,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.928||-85.953,GID_2685,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.92||-85.972,GID_2689,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.931||-86.039,GID_2682,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.933||-85.938,GID_2681,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.937||-85.94,GID_2680,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.942||-85.937,GID_2679,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.945||-85.934,GID_2678,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.948||-85.929,GID_2677,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.951||-85.919,GID_2675,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geist Reservoir||United States of America (the)||2010-10-14||39.95||-85.924,GID_2676,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-05-18||42.568||-88.5,GID_1380,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-05-18||42.56||-88.542,GID_1379,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-05-18||42.571||-88.453,GID_1381,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-07-21||42.559||-88.54,GID_1416,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-07-21||42.566||-88.504,GID_1417,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-07-21||42.571||-88.456,GID_1418,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-09-23||42.566||-88.503,GID_1454,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-09-23||42.569||-88.466,GID_1455,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2014-09-23||42.56||-88.541,GID_1453,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2015-07-08||42.561||-88.545,GID_1468,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2015-07-08||42.569||-88.509,GID_1469,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Geneva Lake||United States of America (the)||2015-07-08||42.573||-88.46,GID_1470,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Gironde River||France||2012-03-12||45.063||-0.63,GID_1813;GID_1814;GID_1815;GID_1816,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Gironde River||France||2012-03-13||45.516||-0.951,GID_1817;GID_1818;GID_1819;GID_1820;GID_1821;GID_1822,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Gironde River||France||2012-03-14||45.199||-0.729,GID_1823;GID_1824,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
