lake,learner,k,rep,worst_metric,diff_val
Branched Oak Lake,MLP,1,75,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,3,75,rer_log,6.938893903907228e-17
Branched Oak Lake,XGBoost,3,75,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,3,75,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,PLSR,5,75,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,75,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,MLP,5,75,mae_log,0.0
Branched Oak Lake,PLSR,10,75,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,75,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,10,75,mae_log,0.0
Branched Oak Lake,PLSR,1,76,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,76,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,1,76,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,3,76,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,76,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,3,76,rer_log,8.326672684688674e-17
Branched Oak Lake,PLSR,5,76,anomaly_r2,2.220446049250313e-16
Branched Oak Lake,XGBoost,5,76,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,76,rer_log,7.632783294297951e-17
Branched Oak Lake,PLSR,10,76,rer_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,76,rer_log,2.7755575615628914e-17
Branched Oak Lake,MLP,10,76,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,1,77,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,1,77,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,1,77,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,3,77,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,77,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,3,77,mae_log,0.0
Branched Oak Lake,PLSR,5,77,spearman,8.326672684688674e-17
Branched Oak Lake,XGBoost,5,77,mae_log,1.3877787807814457e-17
Branched Oak Lake,MLP,5,77,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,77,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,77,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,10,77,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,1,78,rer_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,1,78,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,1,78,rer_log,8.326672684688674e-17
Branched Oak Lake,PLSR,3,78,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,78,mae_log,2.7755575615628914e-17
Branched Oak Lake,MLP,3,78,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,5,78,rer_log,6.331740687315346e-17
Branched Oak Lake,XGBoost,5,78,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,78,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,10,78,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,78,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,10,78,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,1,79,mae_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,1,79,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,1,79,mae_log,4.163336342344337e-17
Branched Oak Lake,PLSR,3,79,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,79,rer_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,79,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,5,79,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,5,79,rer_log,8.326672684688674e-17
Branched Oak Lake,MLP,5,79,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,79,mae_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,10,79,mae_log,4.163336342344337e-17
Branched Oak Lake,MLP,10,79,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,1,80,mae_log,6.938893903907228e-17
Branched Oak Lake,XGBoost,1,80,mae_log,9.71445146547012e-17
Branched Oak Lake,MLP,1,80,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,3,80,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,80,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,3,80,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,5,80,mae_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,5,80,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,80,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,10,80,mae_log,0.0
Branched Oak Lake,XGBoost,10,80,spearman,5.551115123125783e-17
Branched Oak Lake,MLP,10,80,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,1,81,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,81,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,1,81,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,3,81,mae_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,3,81,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,81,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,5,81,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,81,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,81,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,10,81,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,81,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,10,81,mae_log,0.0
Branched Oak Lake,PLSR,1,82,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,82,mae_log,0.0
Branched Oak Lake,MLP,1,82,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,3,82,rer_log,9.497611030973019e-17
Branched Oak Lake,XGBoost,3,82,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,3,82,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,5,82,anomaly_r2,8.370040771588094e-17
Branched Oak Lake,XGBoost,5,82,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,5,82,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,82,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,82,mae_log,4.163336342344337e-17
Branched Oak Lake,MLP,10,82,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,1,83,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,83,mae_log,2.7755575615628914e-17
Branched Oak Lake,MLP,1,83,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,3,83,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,83,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,3,83,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,5,83,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,83,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,83,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,10,83,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,83,rer_log,6.938893903907228e-17
Branched Oak Lake,MLP,10,83,rer_log,8.326672684688674e-17
Branched Oak Lake,PLSR,1,84,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,84,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,1,84,rer_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,3,84,mae_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,3,84,rer_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,84,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,5,84,anomaly_r2,8.673617379884035e-17
Branched Oak Lake,XGBoost,5,84,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,5,84,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,84,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,84,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,10,84,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,1,85,rer_log,7.632783294297951e-17
Branched Oak Lake,XGBoost,1,85,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,1,85,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,3,85,rer_log,8.673617379884035e-17
Branched Oak Lake,XGBoost,3,85,rer_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,85,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,5,85,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,85,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,85,mae_log,0.0
Branched Oak Lake,PLSR,10,85,mae_log,6.938893903907228e-17
Branched Oak Lake,XGBoost,10,85,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,10,85,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,1,86,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,86,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,1,86,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,PLSR,3,86,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,86,mae_log,0.0
Branched Oak Lake,MLP,3,86,mae_log,4.163336342344337e-17
Branched Oak Lake,PLSR,5,86,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,86,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,86,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,86,anomaly_r2,7.632783294297951e-17
Branched Oak Lake,XGBoost,10,86,anomaly_r2,9.020562075079397e-17
Branched Oak Lake,MLP,10,86,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,1,87,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,XGBoost,1,87,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,1,87,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,3,87,rer_log,9.020562075079397e-17
Branched Oak Lake,XGBoost,3,87,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,3,87,mae_log,0.0
Branched Oak Lake,PLSR,5,87,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,87,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,5,87,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,87,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,87,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,10,87,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,1,88,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,88,mae_log,2.7755575615628914e-17
Branched Oak Lake,MLP,1,88,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,3,88,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,88,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,3,88,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,5,88,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,5,88,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,88,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,88,mae_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,10,88,anomaly_r2,3.469446951953614e-17
Branched Oak Lake,MLP,10,88,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,1,89,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,89,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,1,89,mae_log,9.71445146547012e-17
Branched Oak Lake,PLSR,3,89,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,89,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,89,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,PLSR,5,89,rer_log,4.163336342344337e-17
Branched Oak Lake,XGBoost,5,89,mae_log,2.7755575615628914e-17
Branched Oak Lake,MLP,5,89,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,89,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,89,mae_log,4.163336342344337e-17
Branched Oak Lake,MLP,10,89,rer_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,1,90,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,XGBoost,1,90,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,1,90,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,3,90,rer_log,8.239936510889834e-17
Branched Oak Lake,XGBoost,3,90,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,3,90,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,5,90,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,90,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,90,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,10,90,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,90,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,10,90,mae_log,9.020562075079397e-17
Branched Oak Lake,PLSR,1,91,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,91,mae_log,2.7755575615628914e-17
Branched Oak Lake,MLP,1,91,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,3,91,anomaly_r2,6.938893903907228e-17
Branched Oak Lake,XGBoost,3,91,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,3,91,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,5,91,rer_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,5,91,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,5,91,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,10,91,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,91,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,10,91,mae_log,0.0
Branched Oak Lake,PLSR,1,92,rer_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,1,92,mae_log,0.0
Branched Oak Lake,MLP,1,92,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,3,92,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,92,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,92,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,5,92,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,5,92,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,5,92,mae_log,9.71445146547012e-17
Branched Oak Lake,PLSR,10,92,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,92,mae_log,4.163336342344337e-17
Branched Oak Lake,MLP,10,92,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,1,93,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,93,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,1,93,rer_log,8.326672684688674e-17
Branched Oak Lake,PLSR,3,93,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,93,mae_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,93,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,5,93,spearman,8.326672684688674e-17
Branched Oak Lake,XGBoost,5,93,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,93,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,93,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,93,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,10,93,rer_log,8.326672684688674e-17
Branched Oak Lake,PLSR,1,94,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,94,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,1,94,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,3,94,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,94,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,3,94,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,5,94,spearman,8.326672684688674e-17
Branched Oak Lake,XGBoost,5,94,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,MLP,5,94,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,10,94,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,94,rer_log,8.326672684688674e-17
Branched Oak Lake,MLP,10,94,mae_log,4.163336342344337e-17
Branched Oak Lake,PLSR,1,95,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,XGBoost,1,95,mae_log,2.7755575615628914e-17
Branched Oak Lake,MLP,1,95,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,3,95,rer_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,3,95,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,3,95,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,5,95,mae_log,6.938893903907228e-17
Branched Oak Lake,XGBoost,5,95,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,5,95,mae_log,4.163336342344337e-17
Branched Oak Lake,PLSR,10,95,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,10,95,anomaly_r2,9.71445146547012e-17
Branched Oak Lake,MLP,10,95,mae_log,5.551115123125783e-17
Branched Oak Lake,PLSR,1,96,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,96,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,MLP,1,96,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,3,96,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,3,96,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,MLP,3,96,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,5,96,mae_log,2.7755575615628914e-17
Branched Oak Lake,XGBoost,5,96,mae_log,4.163336342344337e-17
Branched Oak Lake,MLP,5,96,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,96,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,96,mae_log,4.163336342344337e-17
Branched Oak Lake,MLP,10,96,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,1,97,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,1,97,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,1,97,anomaly_r2,5.551115123125783e-17
Branched Oak Lake,PLSR,3,97,spearman,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,97,rer_log,8.326672684688674e-17
Branched Oak Lake,MLP,3,97,rer_log,8.326672684688674e-17
Branched Oak Lake,PLSR,5,97,mae_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,5,97,mae_log,9.71445146547012e-17
Branched Oak Lake,MLP,5,97,mae_log,4.163336342344337e-17
Branched Oak Lake,PLSR,10,97,mae_log,9.71445146547012e-17
Branched Oak Lake,XGBoost,10,97,mae_log,2.7755575615628914e-17
Branched Oak Lake,MLP,10,97,mae_log,8.326672684688674e-17
Branched Oak Lake,PLSR,1,98,anomaly_r2,8.326672684688674e-17
Branched Oak Lake,XGBoost,1,98,rer_log,6.938893903907228e-17
Branched Oak Lake,MLP,1,98,rer_log,8.326672684688674e-17
Branched Oak Lake,PLSR,3,98,rer_log,5.551115123125783e-17
Branched Oak Lake,XGBoost,3,98,mae_log,1.3877787807814457e-17
Branched Oak Lake,MLP,3,98,mae_log,6.938893903907228e-17
Branched Oak Lake,PLSR,5,98,anomaly_r2,9.020562075079397e-17
Branched Oak Lake,XGBoost,5,98,mae_log,5.551115123125783e-17
Branched Oak Lake,MLP,5,98,rer_log,5.551115123125783e-17
Branched Oak Lake,PLSR,10,98,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,98,rer_log,4.163336342344337e-17
Branched Oak Lake,MLP,10,98,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,1,99,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,1,99,rer_log,5.551115123125783e-17
Branched Oak Lake,MLP,1,99,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,3,99,rer_log,7.632783294297951e-17
Branched Oak Lake,XGBoost,3,99,mae_log,6.938893903907228e-17
Branched Oak Lake,MLP,3,99,mae_log,2.7755575615628914e-17
Branched Oak Lake,PLSR,5,99,anomaly_r2,9.020562075079397e-17
Branched Oak Lake,XGBoost,5,99,mae_log,4.163336342344337e-17
Branched Oak Lake,MLP,5,99,mae_log,1.3877787807814457e-17
Branched Oak Lake,PLSR,10,99,mae_log,8.326672684688674e-17
Branched Oak Lake,XGBoost,10,99,mae_log,9.71445146547012e-17
Branched Oak Lake,MLP,10,99,mae_log,5.551115123125783e-17
Lake Hume,PLSR,1,0,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,1,0,rer_log,5.551115123125783e-17
Lake Hume,MLP,1,0,mae_log,0.0
Lake Hume,PLSR,3,0,mae_log,8.326672684688674e-17
Lake Hume,XGBoost,3,0,mae_log,5.551115123125783e-17
Lake Hume,MLP,3,0,mae_log,0.0
Lake Hume,PLSR,5,0,mae_log,2.7755575615628914e-17
Lake Hume,XGBoost,5,0,rer_log,8.326672684688674e-17
Lake Hume,MLP,5,0,anomaly_r2,5.551115123125783e-17
Lake Hume,PLSR,10,0,mae_log,5.551115123125783e-17
Lake Hume,XGBoost,10,0,mae_log,0.0
Lake Hume,MLP,10,0,mae_log,8.326672684688674e-17
Lake Hume,PLSR,1,1,mae_log,8.326672684688674e-17
Lake Hume,XGBoost,1,1,mae_log,5.551115123125783e-17
Lake Hume,MLP,1,1,mae_log,5.551115123125783e-17
Lake Hume,PLSR,3,1,mae_log,8.326672684688674e-17
Lake Hume,XGBoost,3,1,mae_log,5.551115123125783e-17
Lake Hume,MLP,3,1,rer_log,5.551115123125783e-17
Lake Hume,PLSR,5,1,mae_log,5.551115123125783e-17
Lake Hume,XGBoost,5,1,mae_log,5.551115123125783e-17
Lake Hume,MLP,5,1,mae_log,6.938893903907228e-17
Lake Hume,PLSR,10,1,mae_log,5.551115123125783e-17
Lake Hume,XGBoost,10,1,mae_log,0.0
Lake Hume,MLP,10,1,mae_log,5.551115123125783e-17
Lake Hume,PLSR,1,2,anomaly_r2,5.551115123125783e-17
Lake Hume,XGBoost,1,2,mae_log,2.7755575615628914e-17
Lake Hume,MLP,1,2,mae_log,0.0
Lake Hume,PLSR,3,2,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,3,2,mae_log,0.0
Lake Hume,MLP,3,2,mae_log,5.551115123125783e-17
Lake Hume,PLSR,5,2,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,5,2,mae_log,8.326672684688674e-17
Lake Hume,MLP,5,2,rer_log,5.551115123125783e-17
Lake Hume,PLSR,10,2,mae_log,2.7755575615628914e-17
Lake Hume,XGBoost,10,2,mae_log,1.3877787807814457e-17
Lake Hume,MLP,10,2,mae_log,6.938893903907228e-17
Lake Hume,PLSR,1,3,anomaly_r2,5.551115123125783e-17
Lake Hume,XGBoost,1,3,mae_log,5.551115123125783e-17
Lake Hume,MLP,1,3,mae_log,0.0
Lake Hume,PLSR,3,3,anomaly_r2,5.551115123125783e-17
Lake Hume,XGBoost,3,3,mae_log,0.0
Lake Hume,MLP,3,3,mae_log,8.326672684688674e-17
Lake Hume,PLSR,5,3,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,5,3,mae_log,8.326672684688674e-17
Lake Hume,MLP,5,3,mae_log,2.7755575615628914e-17
Lake Hume,PLSR,10,3,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,10,3,mae_log,4.163336342344337e-17
Lake Hume,MLP,10,3,mae_log,0.0
Lake Hume,PLSR,1,4,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,1,4,rer_log,5.551115123125783e-17
Lake Hume,MLP,1,4,mae_log,5.551115123125783e-17
Lake Hume,PLSR,3,4,mae_log,5.551115123125783e-17
Lake Hume,XGBoost,3,4,mae_log,0.0
Lake Hume,MLP,3,4,rer_log,5.551115123125783e-17
Lake Hume,PLSR,5,4,rer_log,6.071532165918825e-17
Lake Hume,XGBoost,5,4,mae_log,0.0
Lake Hume,MLP,5,4,rer_log,8.326672684688674e-17
Lake Hume,PLSR,10,4,mae_log,8.326672684688674e-17
Lake Hume,XGBoost,10,4,anomaly_r2,5.551115123125783e-17
Lake Hume,MLP,10,4,rer_log,5.551115123125783e-17
Lake Hume,PLSR,1,5,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,1,5,rer_log,5.551115123125783e-17
Lake Hume,MLP,1,5,mae_log,2.7755575615628914e-17
Lake Hume,PLSR,3,5,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,3,5,mae_log,5.551115123125783e-17
Lake Hume,MLP,3,5,mae_log,2.7755575615628914e-17
Lake Hume,PLSR,5,5,mae_log,5.551115123125783e-17
Lake Hume,XGBoost,5,5,mae_log,2.7755575615628914e-17
Lake Hume,MLP,5,5,mae_log,5.551115123125783e-17
Lake Hume,PLSR,10,5,rer_log,8.326672684688674e-17
Lake Hume,XGBoost,10,5,rer_log,5.551115123125783e-17
Lake Hume,MLP,10,5,mae_log,9.71445146547012e-17
Lake Hume,PLSR,1,6,mae_log,5.551115123125783e-17
Lake Hume,XGBoost,1,6,rer_log,8.326672684688674e-17
Lake Hume,MLP,1,6,rer_log,9.71445146547012e-17
Lake Hume,PLSR,3,6,anomaly_r2,5.551115123125783e-17
Lake Hume,XGBoost,3,6,mae_log,8.326672684688674e-17
Lake Hume,MLP,3,6,mae_log,2.7755575615628914e-17
Lake Hume,PLSR,5,6,mae_log,0.0
Lake Hume,XGBoost,5,6,mae_log,0.0
Lake Hume,MLP,5,6,rer_log,5.551115123125783e-17
Lake Hume,PLSR,10,6,anomaly_r2,3.552713678800501e-15
Lake Hume,XGBoost,10,6,mae_log,5.551115123125783e-17
Lake Hume,MLP,10,6,mae_log,1.3877787807814457e-17
Lake Hume,PLSR,1,7,anomaly_r2,8.326672684688674e-17
Lake Hume,XGBoost,1,7,mae_log,0.0
Lake Hume,MLP,1,7,mae_log,0.0
Lake Hume,PLSR,3,7,rer_log,5.551115123125783e-17
Lake Hume,XGBoost,3,7,anomaly_r2,5.551115123125783e-17
